X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,1999/1/4,4386499,154137122,35.3,35.5,35.0,35.05,0.0,1372,1,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,1999/1/5,3717163,130525803,35.15,35.45,34.85,35.1,0.05000000000000426,1324,1,46.15384615,48.71794872,53.84615385,0.0,0.0,0.0006232193732221466,0.0,0.0
2,1999/1/6,10753568,385120860,35.25,36.2,35.1,35.7,0.6000000000000014,3569,0,51.75688509,49.73092751,45.67901235,0.0,0.0,0.008579012017856944,0.0,0.0
3,1999/1/7,4756279,169142275,36.0,36.0,35.1,35.1,-0.6000000000000014,1784,1,40.67742957,46.71309486,58.78442545,62.50000000000089,54.14012738853563,0.007869259814668832,0.0,0.0
4,1999/1/8,3792722,134094938,35.1,35.5,35.1,35.4,0.29999999999999716,1484,1,40.69853329,44.708241,52.72765643,68.91191709844614,64.03596403596433,0.008777177076159591,-46.15384615384641,0.0
5,1999/1/11,16824045,612016490,35.6,36.8,35.6,36.5,1.1000000000000014,5232,0,55.33748373,48.25132191,34.07899828,81.60073597056137,81.55170646715185,0.022775309757039865,0.0,0.0
6,1999/1/12,12629342,463276695,36.9,37.15,36.2,36.5,0.0,3737,0,60.8046993,52.43578104,35.69794453,81.60073597056137,81.55170646715185,0.040072442092036475,0.0,0.0
7,1999/1/13,6491303,232675138,36.4,36.5,35.4,35.65,-0.8500000000000014,2457,0,52.1306691,52.33407706,52.74089299,59.0613441172263,52.88912758529939,0.04722138909724108,-60.71428571428588,0.0
8,1999/1/14,5019811,178612607,35.95,35.95,35.3,35.55,-0.10000000000000142,1593,0,44.89870694,49.85562035,59.76944719,57.02302521613491,50.38890073798187,0.047642487814527124,-86.36363636363652,0.0
9,1999/1/15,7878135,278774129,35.7,35.8,35.25,35.25,-0.29999999999999716,2632,1,35.72957274,45.14693781,63.98166797,51.192724099901554,43.06071095923414,0.04103223308521783,-100.0,-86.20689655172397
