X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,1999/1/4,2452127,71773932,29.75,29.75,28.7,29.3,0.0,900,1,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,1999/1/5,3818514,113842327,29.7,30.1,29.5,29.7,0.3999999999999986,1311,1,57.14285714,52.38095238,42.85714286,0.0,0.0,0.004985754985755461,0.0,0.0
2,1999/1/6,4781587,144569151,30.0,30.8,29.75,29.9,0.1999999999999993,1923,0,57.14285714,53.96825397,47.61904762,0.0,0.0,0.010170733539997723,0.0,0.0
3,1999/1/7,4176252,125500825,30.2,30.6,29.45,29.5,-0.3999999999999986,1419,1,50.79365079,52.91005291,57.14285714,90.51724137931035,82.08955223880598,0.008996027073512512,0.0,0.0
4,1999/1/8,2496735,73778984,29.9,29.9,29.25,29.6,0.10000000000000142,982,1,48.14814815,51.32275132,57.67195767,90.75824406637261,83.00283286118983,0.007688215403008382,-49.99999999999971,0.0
5,1999/1/11,4149803,126044766,29.9,30.8,29.6,30.2,0.5999999999999979,1490,0,55.90828924,52.85126396,46.7372134,92.08576156558026,87.56734355573974,0.013439198865945964,0.0,0.0
6,1999/1/12,2355404,70375647,30.6,30.6,29.65,29.7,-0.5,905,1,53.1452087,52.94924554,52.55731922,81.37134138103674,69.02972884678206,0.015439653528071558,-71.4285714285715,0.0
7,1999/1/13,2287225,67928162,29.2,30.15,29.2,29.8,0.10000000000000142,888,0,52.89045659,52.92964923,53.00803449,81.83628840077975,70.52715356969644,0.016700574082275037,-57.142857142857,0.0
8,1999/1/14,1675553,49882508,29.9,30.1,29.65,29.8,0.0,700,1,52.72062186,52.85997344,53.1386766,81.83628840077975,70.52715356969644,0.017443487583381535,-66.66666666666666,0.0
9,1999/1/15,10817911,339161934,30.05,31.85,29.8,31.85,2.0500000000000007,3070,0,68.48041457,58.06678715,37.2395323,88.78160297900936,87.85778297667322,0.04146952601288898,0.0,0.0
10,1999/1/18,9192745,293221445,32.3,32.65,31.2,31.3,-0.5500000000000007,3086,0,65.94346479,60.69234636,50.19010951,79.778826249586,73.87266605091881,0.06944351259569362,-25.581395348837216,-23.40425531914895
11,1999/1/19,11043915,328824585,31.3,31.7,29.15,29.5,-1.8000000000000007,3787,0,47.29564319,56.22677864,74.08904953,58.44375455632891,45.456200655485866,0.07619484876003088,-100.0,-100.0
12,1999/1/20,6228657,179773942,29.6,29.8,28.5,28.7,-0.8000000000000007,2386,0,33.1368545,48.53013726,79.31670278,51.68617695995798,37.718093422613094,0.06082947254891157,-100.0,-100.0
13,1999/1/21,6592000,184962941,28.05,28.75,27.65,27.7,-1.0,2306,0,22.42456966,39.82828139,74.63570485,44.59607798855848,30.045920495177842,0.0214866060628545,-100.0,-100.0
14,1999/1/22,3298443,89641929,27.2,27.6,26.85,27.4,-0.3000000000000007,1307,1,18.11063265,32.58906515,61.54593014,42.66472873528904,27.99586752906473,-0.033147785229829085,-100.0,-100.0
15,1999/1/25,3244126,90746524,27.3,28.45,27.3,27.75,0.3500000000000014,1452,0,17.24616889,27.47476639,47.9319614,45.68353420703274,34.274189107794015,-0.08908149943952273,-83.33333333333329,-92.13483146067412
16,1999/1/26,6018832,159235104,27.9,28.5,25.85,25.85,-1.8999999999999986,2042,0,11.49744593,22.14899291,43.45208686,34.75601698795971,21.858455077740427,-0.16634259628622575,-100.0,-100.0
17,1999/1/27,5825189,143281906,25.85,25.85,24.05,24.6,-1.25,1938,1,9.796746898,18.03157757,34.50123891,29.62735795905366,16.99744505955136,-0.26762683191406217,-100.0,-100.0
18,1999/1/28,3342309,83935675,24.65,25.8,24.6,25.25,0.6499999999999986,1354,0,11.18232739,15.74849418,24.88082775,35.104853954560696,27.11201837089461,-0.3686031317957916,-79.36507936507941,-91.03448275862071
19,1999/1/29,2170516,53740250,24.9,25.2,24.1,25.0,-0.25,866,0,11.59431848,14.36376894,19.90266988,33.98569018184174,25.6683672633401,-0.466125924008496,-87.30158730158733,-94.02985074626868
20,1999/2/1,2210034,55279636,25.2,25.4,24.6,24.7,-0.3000000000000007,887,1,11.49766159,13.40839983,17.22987629,32.61324678813023,23.84036866898165,-0.5589977609275519,-92.00000000000017,-97.95918367346943
21,1999/2/2,9396451,242216303,25.2,26.4,24.75,25.2,0.5,3063,0,15.8211361,14.21264525,10.99566356,37.25835347861926,33.33552408812618,-0.6357976139930243,-7.692307692307819,-85.36585365853662
22,1999/2/3,4431591,112769752,25.6,25.75,25.2,25.2,0.0,1664,1,19.16165628,15.86231559,9.263634226,37.25835347861927,33.33552408812618,-0.6969682989840735,-9.090909090909207,-80.952380952381
