X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,1999/1/4,7961593,2919445712,370.0,371.0,363.0,365.5,0.0,5657,1,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,1999/1/5,13887314,5159703494,369.0,380.0,362.0,372.0,6.5,10087,1,51.85185185,50.61728395,48.14814815,0.0,0.0,0.08101851851850798,0.0,0.0
2,1999/1/6,12793611,4826502403,375.0,382.0,373.5,373.5,1.5,8335,0,53.7345679,51.6563786,47.5,0.0,0.0,0.14303368425215765,0.0,0.0
3,1999/1/7,14578734,5316013772,373.5,374.0,358.0,358.0,-15.5,10262,1,35.82304527,46.37860082,67.48971193,79.59305804907241,64.63878326996198,-0.004890035233763191,0.0,0.0
4,1999/1/8,9147797,3324906702,361.0,367.0,357.5,366.5,8.5,6784,1,36.12692814,42.96137659,56.63027351,81.8298076410721,71.31400370141888,-0.07335041506349536,-45.16129032258064,0.0
5,1999/1/11,6060958,2233980998,368.0,371.0,365.0,369.0,2.5,4409,1,39.73087726,41.88454348,46.19187593,82.45207770487585,73.10584152689417,-0.07744982783060242,-29.03225806451613,0.0
6,1999/1/12,10086615,3783261125,372.0,378.0,372.0,375.5,6.5,6936,0,50.97704743,44.91537813,32.79203954,84.01749545248532,77.49230382001588,0.018451231122041598,0.0,0.0
7,1999/1/13,8271600,3094684577,372.5,377.5,370.0,374.5,-1.0,6058,1,57.11394998,48.98156875,32.71680628,82.76796695086124,75.22714372173625,0.13671793691152437,-5.714285714285714,0.0
8,1999/1/14,10369769,3943779682,379.5,383.0,378.0,378.5,4.0,7402,0,65.52694705,54.49669485,32.43619045,83.82633691000159,78.27528846616633,0.3005760172518586,0.0,0.0
9,1999/1/15,9079783,3430591191,379.0,381.0,376.0,377.5,-1.0,6234,0,69.82842222,59.60727064,39.16496748,82.43401350307023,75.48876268967027,0.46181352468066306,-10.526315789473683,-4.878048780487805
10,1999/1/18,4911378,1848281196,375.0,379.5,372.0,375.0,-2.5,3676,0,69.42809847,62.88087992,49.78644281,78.8331932057602,68.20469589489795,0.5792484957976923,-87.5,-17.073170731707318
