data,volume,price,open,high,low,close,diff,times,result
99/01/04,2158341,95474778,44.20,45.20,43.60,43.90,-0.30,949,0
99/01/05,1628740,71195220,43.50,44.30,43.30,43.55,-0.35,622,0
99/01/06,2424151,107794822,43.55,45.00,43.50,44.30,+0.75,953,1
99/01/07,1234358,54269311,44.30,44.80,43.40,43.50,-0.80,583,0
99/01/08,1181830,51182969,43.50,43.60,43.05,43.30,-0.20,453,0
99/01/11,1756493,76206249,43.30,43.85,43.05,43.05,-0.25,714,0
99/01/12,1230543,53317946,43.05,43.70,43.05,43.30,+0.25,512,1
99/01/13,887903,38364679,43.00,43.60,42.90,43.00,-0.30,407,0
99/01/14,2174388,95366391,43.00,44.80,43.00,44.00,+1.00,693,1
99/01/15,849014,36998204,44.10,44.10,43.10,43.75,-0.25,370,0
99/01/18,1900196,81808863,43.15,43.50,42.85,42.90,-0.85,719,0
99/01/19,1118122,48080346,43.00,43.35,42.85,42.85,-0.05,395,0
99/01/20,1138394,49255606,42.85,43.80,42.80,42.95,+0.10,499,1
99/01/21,1508971,65585447,43.00,44.20,42.90,43.25,+0.30,645,1
99/01/22,1375500,58588423,42.30,43.20,42.00,42.60,-0.65,465,0
99/01/25,1023212,43080631,41.80,42.55,41.80,42.10,-0.50,336,0
99/01/26,2027374,82631312,42.10,42.45,39.25,39.35,-2.75,756,0
99/01/27,1438123,56681856,39.50,39.80,39.05,39.35,0.00,520,0
99/01/28,740085,29568720,39.60,40.80,39.40,40.40,+1.05,306,1
99/01/29,568700,22597396,39.80,40.10,39.40,40.00,-0.40,225,0
99/02/01,557731,22176564,40.00,40.10,39.45,39.80,-0.20,229,0
99/02/02,614157,24209878,39.80,40.25,38.70,38.75,-1.05,356,0
99/02/03,594686,23226757,39.35,39.45,38.75,39.30,+0.55,213,1
99/02/04,465054,18303116,39.45,39.60,39.05,39.40,+0.10,231,1
99/02/05,1534455,58654694,38.80,39.00,37.20,37.70,-1.70,692,0
99/02/06,1143380,43776791,37.95,38.80,37.70,38.70,+1.00,574,1
99/02/08,618824,24251964,39.50,39.50,39.00,39.00,+0.30,310,1
99/02/09,623986,24437392,38.70,39.50,38.70,39.40,+0.40,284,1
99/02/10,1049884,41743960,39.50,40.00,39.40,39.80,+0.40,439,1
99/02/22,1223281,50611891,41.20,41.95,40.60,41.40,+1.60,585,1
