data,volume,price,open,high,low,close,diff,times,result
99/01/04,4636571,2604600924,558.00,567.00,557.00,567.00,+9.00,3218,1
99/01/05,5863778,3328992570,570.00,574.00,560.00,568.00,+1.00,3857,1
99/01/06,5398307,3065113604,568.00,575.00,562.00,575.00,+7.00,3461,1
99/01/07,4750911,2697322160,575.00,575.00,560.00,561.00,-14.00,3349,0
99/01/08,7542963,4145993650,560.00,560.00,545.00,550.00,-11.00,5131,0
99/01/11,3249468,1806950744,550.00,559.00,546.00,558.00,+8.00,2408,1
99/01/12,2728230,1519486340,557.00,559.00,555.00,558.00,0.00,2011,0
99/01/13,5783889,3177382172,555.00,555.00,543.00,547.00,-11.00,3633,0
99/01/14,7259481,4084297420,550.00,578.00,548.00,573.00,+26.00,4767,1
99/01/15,9982777,5776001933,576.00,590.00,573.00,584.00,+11.00,4847,1
99/01/18,3093021,1810714264,582.00,590.00,579.00,586.00,+2.00,2196,1
99/01/19,3547155,2041091350,588.00,588.00,569.00,570.00,-16.00,2739,0
99/01/20,4053369,2337561744,575.00,581.00,572.00,576.00,+6.00,2882,1
99/01/21,7107933,3953979650,564.00,565.00,548.00,550.00,-26.00,5002,0
99/01/22,11948407,6294652675,532.00,538.00,513.00,523.00,-27.00,7807,0
99/01/25,3946015,2069641890,518.00,530.00,518.00,526.00,+3.00,3094,1
99/01/26,6112447,3158206099,526.00,528.00,510.00,516.00,-10.00,4082,0
99/01/27,5317060,2793465320,524.00,533.00,519.00,522.00,+6.00,3567,1
99/01/28,4937673,2586507671,527.00,529.00,518.00,523.00,+1.00,3014,1
99/01/29,8011407,4077781517,511.00,520.00,500.00,520.00,-3.00,4605,0
99/02/01,3909665,1997448415,525.00,525.00,505.00,505.00,-15.00,2995,0
99/02/02,7226433,3639020596,515.00,515.00,495.00,498.00,-7.00,4874,0
99/02/03,5527633,2801023830,506.00,511.00,500.00,509.00,+11.00,3526,1
99/02/04,3398154,1740105764,510.00,515.00,507.00,515.00,+6.00,2326,1
99/02/05,6429002,3252746028,505.00,511.00,500.00,511.00,-4.00,4138,0
99/02/06,2398733,1230756029,515.00,517.00,508.00,512.00,+1.00,1914,1
99/02/08,2820444,1433988552,513.00,513.00,505.00,506.00,-6.00,2229,0
99/02/09,4844675,2492698955,506.00,522.00,506.00,512.00,+6.00,3257,1
99/02/10,3293560,1711851080,525.00,525.00,515.00,518.00,+6.00,2422,1
99/02/22,5982838,3182219302,530.00,535.00,528.00,529.00,+11.00,3805,1
99/02/23,4024640,2124520760,531.00,534.00,523.00,534.00,+5.00,2387,1
99/02/24,3292790,1739015700,530.00,531.00,525.00,528.00,-6.00,2225,0
99/02/25,9321021,4770037668,523.00,523.00,504.00,507.00,-21.00,5417,0
99/02/26,10932466,5470865762,507.00,507.00,496.00,505.00,-2.00,5331,0
99/03/01,7787239,3981862302,505.00,524.00,498.00,518.00,+13.00,5272,1
99/03/02,3975682,2057344194,523.00,523.00,515.00,516.00,-2.00,2703,0
99/03/03,4492983,2340682075,522.00,525.00,517.00,525.00,+9.00,2555,1
99/03/04,2892579,1500910185,526.00,526.00,514.00,514.00,-11.00,2176,0
99/03/05,5958072,3057349008,517.00,521.00,508.00,509.00,-5.00,3641,0
99/03/08,7914600,4127718790,516.00,528.00,515.00,528.00,+19.00,4373,1
99/03/09,4264388,2262104416,528.00,535.00,525.00,532.00,+4.00,2886,1
99/03/10,4508537,2412432906,535.00,538.00,532.00,538.00,+6.00,2766,1
99/03/11,5245270,2847837150,543.00,546.00,537.00,546.00,+8.00,3545,1
99/03/12,3782630,2038717070,546.00,546.00,536.00,538.00,-8.00,2384,0
99/03/15,4206016,2236637680,536.00,539.00,528.00,530.00,-8.00,2408,0
99/03/16,3287047,1750466207,535.00,536.00,531.00,532.00,+2.00,2167,1
99/03/17,5552404,3025188180,538.00,548.00,537.00,547.00,+15.00,3854,1
99/03/18,5764825,3136749695,546.00,547.00,540.00,541.00,-6.00,3106,0
99/03/19,4125689,2231913371,544.00,546.00,538.00,539.00,-2.00,2830,0
99/03/22,3026975,1610335750,538.00,539.00,528.00,530.00,-9.00,2231,0
99/03/23,8940860,4684744920,532.00,535.00,516.00,519.00,-11.00,4576,0
99/03/24,3776279,1971502959,523.00,525.00,520.00,520.00,+1.00,2317,1
99/03/25,5665167,3002148495,523.00,538.00,520.00,535.00,+15.00,3436,1
99/03/26,12132926,6653209782,533.00,560.00,533.00,560.00,+25.00,7612,1
99/03/29,5837671,3253013076,560.00,562.00,552.00,558.00,-2.00,3631,0
99/03/30,3900707,2151786850,556.00,556.00,547.00,550.00,-8.00,2630,0
99/03/31,5792417,3208258350,550.00,558.00,548.00,551.00,+1.00,2880,1
99/04/01,7693204,4330536632,555.00,567.00,555.00,566.00,+15.00,4175,1
99/04/02,2504286,1412872874,570.00,570.00,558.00,560.00,-6.00,2001,0
99/04/06,4022540,2294481720,569.00,575.00,565.00,570.00,+10.00,2873,1
99/04/07,3356984,1907962318,569.00,575.00,565.00,567.00,-3.00,2580,0
99/04/08,4934585,2735821750,557.00,564.00,548.00,550.00,-17.00,3394,0
99/04/09,3045571,1678064047,552.00,557.00,547.00,557.00,+7.00,2282,1
99/04/12,3087826,1705793300,561.00,562.00,546.00,550.00,-7.00,2174,0
99/04/13,3764997,2044853368,550.00,550.00,540.00,544.00,-6.00,2210,0
99/04/14,3063818,1684106354,550.00,555.00,546.00,551.00,+7.00,2330,1
99/04/15,2912492,1614300568,559.00,559.00,551.00,554.00,+3.00,2229,1
99/04/16,1848434,1012838832,553.00,553.00,545.00,546.00,-8.00,1502,0
99/04/19,4583099,2459738965,540.00,545.00,530.00,531.00,-15.00,3601,0
99/04/20,8466482,4498303978,535.00,537.00,525.00,525.00,-6.00,4885,0
99/04/21,7722064,4182862136,531.00,550.00,529.00,550.00,+25.00,4855,1
99/04/22,9371335,5217897930,549.00,563.00,547.00,560.00,+10.00,5377,1
99/04/23,5867369,3312462009,565.00,571.00,558.00,563.00,+3.00,4085,1
99/04/26,6560072,3782718472,570.00,579.00,570.00,579.00,+16.00,4754,1
99/04/27,7804758,4492327156,579.00,579.00,573.00,576.00,-3.00,3178,0
99/04/28,3156677,1791475213,563.00,570.00,563.00,569.00,-7.00,2396,0
99/04/29,7188835,3982577425,563.00,568.00,549.00,550.00,-19.00,5119,0
99/04/30,11980820,6434689010,545.00,546.00,530.00,534.00,-16.00,8307,0
99/05/03,5374096,2888514032,534.00,545.00,534.00,538.00,+4.00,3981,1
99/05/04,3630165,1953101430,541.00,543.00,531.00,540.00,+2.00,2850,1
99/05/05,6935036,3680840368,530.00,538.00,522.00,535.00,-5.00,5004,0
99/05/06,4871026,2566906728,533.00,534.00,520.00,524.00,-11.00,3397,0
99/05/07,5821659,3050135270,510.00,533.00,510.00,529.00,+5.00,4091,1
99/05/10,3070371,1627139485,532.00,533.00,526.00,533.00,+4.00,2309,1
99/05/11,3439648,1831624848,536.00,538.00,524.00,524.00,-9.00,2666,0
99/05/12,2162494,1136900350,526.00,530.00,522.00,522.00,-2.00,1617,0
99/05/13,4268784,2247634952,526.00,533.00,519.00,527.00,+5.00,2647,1
99/05/14,2966589,1568890403,526.00,534.00,524.00,525.00,-2.00,2127,0
99/05/17,3012552,1571810592,522.00,528.00,518.00,520.00,-5.00,2071,0
99/05/18,3371470,1746913460,518.00,522.00,516.00,516.00,-4.00,2381,0
99/05/19,6157313,3137264821,513.00,517.00,502.00,515.00,-1.00,4144,0
99/05/20,4223171,2152419526,512.00,517.00,503.00,503.00,-12.00,2744,0
99/05/21,8405939,4163372014,493.00,501.00,492.00,493.00,-10.00,5039,0
99/05/24,3584819,1790476138,496.00,501.00,496.00,499.00,+6.00,2672,1
99/05/25,4988638,2447355840,495.00,497.50,483.00,491.50,-7.50,3485,0
99/05/26,4777273,2389833865,495.00,506.00,492.00,505.00,+13.50,3376,1
99/05/27,3946878,2001817658,501.00,512.00,500.00,511.00,+6.00,2644,1
99/05/28,4297620,2224641680,516.00,521.00,514.00,514.00,+3.00,2934,1
99/05/31,2485967,1289196741,519.00,523.00,512.00,523.00,+9.00,1900,1
99/06/01,2331384,1206316528,519.00,521.00,514.00,516.00,-7.00,1779,0
99/06/02,3340193,1718625588,510.00,519.00,510.00,516.00,0.00,2576,0
99/06/03,5617686,2989403010,528.00,535.00,528.00,535.00,+19.00,4187,1
99/06/04,3701519,1963427232,533.00,536.00,525.00,527.00,-8.00,2453,0
99/06/07,5008187,2559600240,513.00,523.00,500.00,520.00,-7.00,3762,0
99/06/08,2163813,1113194947,518.00,518.00,511.00,515.00,-5.00,1721,0
99/06/09,4444153,2297566254,513.00,520.00,512.00,516.00,+1.00,2815,1
99/06/10,2936644,1506256660,515.00,515.00,507.00,515.00,-1.00,1971,0
99/06/11,6042389,3155505039,520.00,528.00,518.00,521.00,+6.00,3203,1
99/06/14,6032632,3104591008,522.00,525.00,510.00,517.00,-4.00,3675,0
99/06/15,11047144,5659572298,511.00,518.00,508.00,516.00,-1.00,6186,0
99/06/17,11391688,5778395440,511.00,514.00,501.00,501.00,-15.00,8344,0
99/06/18,11789670,5884124830,500.00,505.00,495.00,496.00,-5.00,7587,0
99/06/21,7075728,3574775752,500.00,509.00,500.00,507.00,+11.00,4690,1
99/06/22,4421833,2223764164,503.00,507.00,498.50,507.00,0.00,3046,0
99/06/23,4166277,2095198162,500.00,507.00,500.00,506.00,-1.00,2650,0
99/06/24,5245208,2624375500,501.00,505.00,498.50,499.00,-7.00,3035,0
99/06/25,9539254,4630181837,490.00,492.00,481.50,482.00,-17.00,7023,0
99/06/28,11789041,5546410729,481.00,482.00,461.50,465.00,-17.00,8636,0
99/06/29,13145371,6121153515,465.00,470.00,462.00,462.00,-3.00,7990,0
99/06/30,10151867,4635141985,453.00,464.00,452.50,452.50,-9.50,7020,0
