data,volume,price,open,high,low,close,diff,times,result
99/01/04,5193627,197582476,38.15,38.15,37.95,38.10,-0.05,1372,0
99/01/05,5837662,221788599,38.15,38.15,37.90,38.00,-0.10,1854,0
99/01/06,18112579,687921783,38.00,38.05,37.90,38.00,0.00,2700,0
99/01/07,18777125,702692596,37.85,37.90,37.10,37.25,-0.75,3246,0
99/01/08,8489098,317251471,37.35,37.55,37.20,37.50,+0.25,1463,1
99/01/11,11947311,453771026,37.50,38.25,37.50,38.25,+0.75,2215,1
99/01/12,4690309,178329790,38.25,38.25,38.00,38.05,-0.20,1628,0
99/01/13,11751882,444137255,37.95,38.00,37.65,37.65,-0.40,2278,0
99/01/14,16981205,640775962,38.00,38.00,37.55,37.65,0.00,1169,0
99/01/15,7276013,275567284,38.00,38.00,37.70,38.00,+0.35,1741,1
99/01/18,2174571,82291032,37.90,38.00,37.80,38.00,0.00,682,0
99/01/19,5362236,203283194,38.00,38.05,37.80,37.90,-0.10,1270,0
99/01/20,2641050,99945539,38.00,38.00,37.80,37.90,0.00,1090,0
99/01/21,1853147,69979624,37.90,37.90,37.65,37.75,-0.15,731,0
99/01/22,13146100,499467436,37.60,38.50,37.55,38.15,+0.40,3381,1
99/01/25,3624183,137276615,37.80,38.10,37.80,38.00,-0.15,1050,0
99/01/26,8634089,326422961,38.00,38.00,37.70,37.80,-0.20,2713,0
99/01/27,13879720,534019448,38.00,39.05,38.00,38.40,+0.60,4253,1
99/01/28,3597535,138332159,38.95,39.00,38.30,38.35,-0.05,1284,0
99/01/29,7259983,281706238,38.40,39.10,38.35,38.80,+0.45,2859,1
99/02/01,4381498,168523790,38.80,39.00,38.20,38.25,-0.55,1819,0
99/02/02,12366824,475345712,38.60,38.95,37.95,38.40,+0.15,2570,1
99/02/03,15137782,590132263,38.60,39.20,38.60,39.00,+0.60,2360,1
99/02/04,9116302,349511691,38.50,38.60,38.15,38.35,-0.65,1935,0
99/02/05,12621189,471676844,38.00,38.00,37.20,37.20,-1.15,2880,0
99/02/06,3703333,141269433,37.50,38.60,37.40,38.00,+0.80,964,1
99/02/08,5623480,209933564,38.00,38.20,37.15,37.30,-0.70,1972,0
99/02/09,8017788,299158146,37.30,37.60,37.10,37.35,+0.05,1837,1
99/02/10,11190594,416068518,37.50,37.60,36.90,37.40,+0.05,2349,1
99/02/22,2537677,95562652,37.70,37.80,37.55,37.55,+0.15,1249,1
99/02/23,2994652,112758726,38.00,38.05,37.50,37.60,+0.05,1243,1
99/02/24,4541886,171555890,37.85,37.90,37.50,37.60,0.00,1545,0
99/02/25,6605026,250097329,37.65,38.10,37.60,37.60,0.00,1735,0
99/02/26,5696000,216516547,38.00,38.20,37.60,38.20,+0.60,1307,1
99/03/01,5512213,212096911,38.10,38.70,38.10,38.15,-0.05,1703,0
99/03/02,2643400,100459066,38.20,38.35,37.80,37.80,-0.35,582,0
99/03/03,4032506,152200478,38.00,38.00,37.65,37.70,-0.10,902,0
99/03/04,4413922,167066300,37.60,38.40,37.60,37.80,+0.10,1367,1
99/03/05,6538188,249886094,38.25,38.45,38.00,38.15,+0.35,2070,1
99/03/08,5513673,209370524,38.15,38.40,37.80,37.85,-0.30,1635,0
99/03/09,5428270,205468443,37.80,38.05,37.75,37.90,+0.05,888,1
99/03/10,6453882,245029917,38.00,38.05,37.85,37.95,+0.05,1460,1
99/03/11,2532035,96022217,38.00,38.10,37.80,37.80,-0.15,514,0
99/03/12,5323394,202759400,38.00,38.10,37.75,37.90,+0.10,1241,1
99/03/15,3517769,133419091,38.00,38.10,37.85,37.90,0.00,802,0
99/03/16,3064432,116388427,38.00,38.15,37.90,38.15,+0.25,564,1
99/03/17,5162181,197007777,38.20,38.30,38.00,38.25,+0.10,1590,1
99/03/18,6471091,245911508,38.25,38.25,37.85,37.95,-0.30,1658,0
99/03/19,5495161,209105229,38.00,38.30,37.90,38.30,+0.35,1129,1
99/03/22,3383015,128415970,38.25,38.25,37.85,37.95,-0.35,1267,0
99/03/23,3351432,127137566,38.00,38.10,37.90,37.95,0.00,782,0
99/03/24,4553459,173005542,38.00,38.15,37.90,38.15,+0.20,1409,1
99/03/25,5944379,225990201,38.10,38.20,37.95,38.00,-0.15,1430,0
99/03/26,9099755,345947890,38.00,38.30,37.95,38.00,0.00,1649,0
99/03/29,4907858,186618154,38.10,38.25,37.95,38.00,0.00,1225,0
99/03/30,6696669,254525572,38.05,38.20,37.95,38.05,+0.05,890,1
99/03/31,4184672,159145586,38.10,38.15,38.00,38.00,-0.05,863,0
99/04/01,6237032,237697615,38.15,38.30,37.95,38.30,+0.30,2244,1
99/04/02,4355213,166041397,38.20,38.35,38.00,38.05,-0.25,1146,0
99/04/06,3936194,149990606,38.30,38.30,38.00,38.20,+0.15,1774,1
99/04/07,4875242,186380158,38.30,38.35,38.05,38.30,+0.10,2154,1
99/04/08,2939121,112338507,38.05,38.40,38.05,38.30,0.00,1299,0
99/04/09,5686135,216468167,38.10,38.30,37.95,38.00,-0.30,2523,0
99/04/12,5005442,190231035,38.05,38.20,37.95,38.10,+0.10,1136,1
99/04/13,3342269,126888744,38.00,38.10,37.90,38.00,-0.10,859,0
99/04/14,4812289,182605982,38.00,38.10,37.85,38.00,0.00,847,0
99/04/15,5548317,210811956,38.00,38.15,37.90,38.05,+0.05,1226,1
99/04/16,6780541,257648211,38.05,38.10,37.90,38.00,-0.05,1300,0
99/04/19,6585552,249878190,38.00,38.05,37.85,37.95,-0.05,1779,0
99/04/20,7139615,270269570,38.00,38.00,37.70,37.85,-0.10,1579,0
99/04/21,6508825,246181050,37.85,37.90,37.75,37.80,-0.05,1087,0
99/04/22,5556798,209513152,37.75,37.75,37.65,37.75,-0.05,1383,0
99/04/23,5569162,209847109,37.75,37.85,37.60,37.70,-0.05,1368,0
99/04/26,5337171,203602596,37.70,38.35,37.70,38.25,+0.55,1587,1
99/04/27,3390663,129540862,38.25,38.25,38.10,38.20,-0.05,742,0
99/04/28,5901418,225291513,38.00,38.30,38.00,38.25,+0.05,1369,1
99/04/29,2747658,105038365,38.30,38.30,38.20,38.20,-0.05,769,0
99/04/30,5349551,205090296,38.20,38.75,38.20,38.25,+0.05,1163,1
99/05/03,1568734,59894484,38.20,38.25,38.10,38.20,-0.05,486,0
99/05/04,2977458,113558689,38.20,38.20,38.05,38.10,-0.10,1022,0
99/05/05,11336634,431617483,37.75,38.40,37.70,38.15,+0.05,2669,1
99/05/06,6910363,262287294,38.10,38.10,37.90,37.95,-0.20,1978,0
99/05/07,7283616,276051858,37.80,38.05,37.80,37.90,-0.05,1363,0
99/05/10,4728050,179300450,38.00,38.20,37.75,38.00,+0.10,1242,1
99/05/11,12579776,472817138,38.00,38.00,37.30,37.45,-0.55,3135,0
99/05/12,6427045,241511746,37.55,37.90,37.40,37.80,+0.35,1261,1
99/05/13,6411596,242313305,37.80,37.85,37.70,37.85,+0.05,916,1
99/05/14,1784990,67533516,37.80,37.90,37.80,37.85,0.00,427,0
99/05/17,3719476,140395812,37.75,37.90,37.60,37.85,0.00,905,0
99/05/18,2511334,94958986,37.80,37.85,37.75,37.85,0.00,836,0
99/05/19,4623598,174700075,37.75,38.00,37.55,37.85,0.00,1237,0
